barcode,product_name,brands,categories,fssai_category_code,banned_item,banned_item_type,banned_in_jurisdictions,violation_reason,needs_verification,verification_reason,data_source,last_cleaned,is_verified,platform,is_gs1_890,audit_tier,indian_market_status
8901088034593,SAFOLA ACTIVE - MULTI-SOURCE EDIBLE OIL,Saffola,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Cereals and potatoes,Fats,Cereals and their products,Vegetable fats,Vegetable oils,Cereal oils,Legume oils,Rice bran oils,Soybean oils",CAT_14,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901088002530,Tasty+,Saffola,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Fats,Cereals and their products,Vegetable fats,Vegetable oils,Cereal oils,Refined cereal oils",CAT_14,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8904132912847,Masala noodles,Snactac,"Plant-based foods and beverages, Plant-based foods, Dried products, Pastas, Dried products to be rehydrated, Noodles, Instant noodles",CAT_14,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901063363786,Gobbles Orange Bites cake,Britannia,"Snacks,Sweet snacks,Cakes",CAT_15,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901014004843,cup noodles veggi manchow,Nissin,"Spices,Noodles,Instant noodles",CAT_12,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906010261078,Refined Sunflower Oil,Gold winner kaleesuwari,"Plant-based foods and beverages,Plant-based foods,Fats,Vegetable fats,Vegetable oils,Sunflower seeds and their products,Sunflower oils,Refined sunflower oils",CAT_14,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8908002396010,Refined Sunflower Oil,Mr. GOLD,,Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901030851070,Kissan Jam,Kissan,Jams,CAT_04,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901030922787,Mixed Fruit Jam,Kissan,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams, Mixed fruit jams",CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906125980239,Butter Popcorn,4700BC,"Snacks, Popcorn",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906004620751,Refined Ricebran Oil,Dhara Life,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Fats,Cereals and their products,Vegetable fats,Vegetable oils,Cereal oils,Rice bran oils",CAT_14,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906021123266,Mixed Fruit Jam,Aachi,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams, Mixed fruit jams",CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906069401746,Eggless Mayonnaise Chef's Special,Veeba Favourites,"Eggless Mayonnaise, en:mayonnaises",CAT_10,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901063029286,Jimjam 460g,Britannia,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",CAT_15,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901512540409,chilli surprise,ACT II,"Snacks,Popcorn",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901063029316,brittania Jimjam pops,Britannia,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",CAT_15,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901262176477,Mawa Malai Kulfi,Amul,"Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream bars",CAT_03,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901014000166,Geki - Hot & Spicy,Nissin,"Plant-based foods and beverages, Plant-based foods, Dried products, Pastas, Dried products to be rehydrated, Noodles, Instant noodles, en:appetizers",CAT_14,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901262178365,Black Currant Tri Cone,Amul,"Black currant ice cream cone, en:ice-creams",CAT_03,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906017862520,Burst,Bisk Farm,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Wafers",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906032018513,Doodh Biscuits,Patanjali,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8904089313964,Blockbuster Mango magic,Havmor,"Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets",CAT_03,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901063029309,Jimjam Pops,Britannia,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Biscuits/Cookies (Shelf Stable), Cream biscuit",CAT_07,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901719128288,Parle,Parle,Snacks,CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906032019787,Marie biscut,Patanjali,"snacks, salty-snacks, sweet-snacks, appetizers, biscuits-and-cakes, biscuits, da:crackers, wheat-crackers",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901689010019,MIXED FRUIT Jam,MALA'S,Food,CAT_04,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906007280280,Fortune Refined Sunflower Oil,Fortune,"Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Vegetable oils, Sunflower seeds and their products, Sunflower oils",CAT_14,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901512910608,Milk Multigrain Popz,Sundrop,,CAT_02,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
890600200494,Veg Mayonnaise,Dr.Oetker,"Condiments, Sauces, Dips, Mayonnaises",CAT_12,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
890600200876,Veg Mayonnaise For Burger,Dr.Oetker,"Condiments, Sauces, Dips, Mayonnaises",CAT_12,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906005610942,Fruit Cake,Winkies,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Fruit cakes",CAT_15,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906005610942,Fruit Cake,Winkies,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Fruit cakes",CAT_15,Fast Green FCF (E143),Additive (INS/E-Code),"['EU', 'UK']","Banned in EU, UK according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8904132958181,Orange Flavoured,Campa,"Beverages, Carbonated drinks, Sweeteners, Sugars",CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906080603921,Swing+ Mixed Fruit Medley,Paper Boat,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Fruit juices from concentrate, Multifruit juices, Multifruit juices from concentrate",CAT_14,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8904132922198,Snactac mixed  frui jam,Reliance retail,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams, Berry jams, en:mixed-fruit-jams",CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901063023453,Treat Croissant,Britannia,"Snacks, Sweet snacks, Sweet pastries and pies, Viennoiseries, Filled croissants, Croissant filled with cream",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901014000449,Schezwan Spicy Chilli Sauce Flavour,"Top Ramen,Nissin","Plant-based foods and beverages, Plant-based foods, Dried products, Pastas, Dried products to be rehydrated, Noodles, Instant noodles",CAT_14,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8908014665258,French Yogurt Strawberry,Mamie Yova,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Fermented dairy desserts with fruits,Yogurts,Fruit yogurts",CAT_01,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901725100131,B Natural Orange Juice 1ltr tpk,"B Natural,ITC","Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Orange juices, Orange juices with pulp",CAT_14,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901725105167,B Natural Guava juice,B Natural,,Unknown,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901248270847,Refined Soyabean Oil,Emami,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Légumineuses et dérivés,Matières grasses,Matières grasses végétales,Huiles,Huiles de légumineuses,Huile de soja",CAT_02,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906097549588,Sapphire Poko Loko Lychee Flavoured Juice Drink,Poko Loko,,Unknown,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901725000295,Sunfast glucose 1 kg,Sunfeast,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",CAT_15,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906002000012,Funfoods Classic Egg Mayonnaise,Dr. Oetker,"Topping sauce for pizza,Toppings",CAT_12,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8904132948181,Campa Orange Flavour 500ml,Campa,"Beverages and beverages preparations,Beverages,Fruit-based beverages,Fruit juices,Orange juices,Orange juices without pulp,Soft-drink",CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901071702201,HERSHEY'S EXOTIC DARK,Hershey's,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Filled chocolates",CAT_15,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901014011117,Top Ramen Atta Masala Noodles,"Nissin,Top Ramen","Plant-based foods and beverages,Plant-based foods,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",CAT_14,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906032018810,Patanjali Doodh biscuits,Patanjali,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906002006113,Veg Mayonnaise,Dr. Oetker,Egg-free mayonnaises,CAT_10,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901262174404,Sundae Gudbud,Amul,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams",CAT_03,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8908005667049,Roasted Makhana,Mix Box Snacks,"Snacks,Roasted Fox nuts,Makhana",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906069400060,Southwest Chipotle Dressing,Veeba,"Burger sauces,Dressings and Dips (Shelf Stable)",CAT_12,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906002004461,Dr Oetker Funfoods Veg Mayonnaise,Dr Oetker Funfoods,Egg-free mayonnaises,CAT_10,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906002521494,Jeera Krunch Biscuits,Raja,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906005611147,winkies fruit cake,winkies,"Snacks,Sweet snacks,Biscuits and cakes,Cakes",CAT_15,Fast Green FCF (E143),Additive (INS/E-Code),"['EU', 'UK']","Banned in EU, UK according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906005611147,winkies fruit cake,winkies,"Snacks,Sweet snacks,Biscuits and cakes,Cakes",CAT_15,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901248270243,Emami Healthy & Tasty Rice Bran Oil,Emami,Cooking oil,CAT_02,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901512917805,Act II Caramel Bliss,Act II,"Snacks,Snacks sucrés,Popcorn,Popcorn au caramel,en:Caramel-in-popcorn-snacks",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906080604720,Basil Sabja Seeds Mixed Fruit,Paper Boat,Basil seeds drinks,CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901719127144,poppins,Parle,"Snacks,Sweet snacks,Confectioneries,Candies,Hard candies",CAT_15,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901262153331,Amul Protein Blueberry Shake,Amul,"Beverages and beverages preparations,Beverages,Dairies,Fermented foods,Fermented milk products,Milks (liquid and powder),Dairy drinks,Fermented drinks,Milks,Fermented milk drinks,Lassi,Flavoured Lassi",CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901262178440,Cookie Sub,Amul,Ice cream sandwiches,CAT_03,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901709011552,Priya Refined Sunflower Oil,Priya,"Plant-based foods and beverages,Plant-based foods,Fats,Vegetable fats,Vegetable oils,Sunflower seeds and their products,Sunflower oils",CAT_14,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8902351333092,Sobisco Desire Chocolate Cake Filled with Chocolate Cream,Sobisco,cake,CAT_07,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8902351333146,Sobisco Desire Vanilla Cream,Sobisco,cake,CAT_07,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8902351000123,Sobisco Desire Strawberry Cream,Sobisco,cake,CAT_07,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
