barcode,product_name,brands
8904063219817,Haldiram's Minute Khana Dal Palak Kebab,
8904040303133,Kodi Vepudu Masala,Annapoorna
8908012945833,Plant Protein Sachet,Pink Harvest Farms
8901483912991,Sweet Relish,Tiffy
5627902051623,Tang mango,
8906092353845,Shadani Aam Papad,Shadani
8901595851225,EGG HAKKA NOODLES,Ching's SECRET
8908002026993,Atta Patti,
8904055906114,Krispy Fried Chicken,Meatzza Snackers
8904063281555,Dal Makhani,Haldiram's
3948764972065,,
8901246007377,Spirali,Del Monte
8904209303790,aachi mango thokku pickle,Aachi
8906071450961,Pasta Sauce,
8904064616240,Sesamöl,annam
8904083519140,Organic Whole Wheat Flour,24 Mantra Organic
8904180000572,Karela Pickle,Vik’s
8901262174619,American Nuts,Amul
8906073000003,Cloche de pâques,Pasticceria del castello
0946419633333,,
8906014011020,Khatta Meetha Chana Papad,420 Papad
8908008535406,,
8906014011426,200g,
8906026013869,,
8906014011228,200😛g,
8906014011044,400g,
8906014019088,,
8906141910258,Black Rice,Dawat
8906014011488,,
8906014011280,,
8906048239759,,
01002113,,
4904445412540,,
8906048239780,,
8906048239766,,
0946551140171,Vitamin B Complex,Tata 1mg
0001507201580,,
8902579004279,Smoodh Kesar Badam,Parlé Agro
9901457021833,,
8906041814106,Crazy cups,
8906091300154,100% Banana Smoothie Whey Protein,Nutrabox
8906000934579,Zimt Stangen,
8908000715004,raisins,
8904063259332,Aloo Kulcha,
8906095128297,Indian kishmish,Unknown Brand
8908027388038,High Protein Roti,MillD
8904083300434,Milma paneer,
8906165788376,MuscleBlaze Biozyme Iso-Zero Low Carb Swiss Chocolate Hazelnut Flavour,MuscleBlaze
8901548310113,D lite vanila,
8901548310069,D lite cricpy,
8904209300119,Veg Biryani,Aachi
8906151142717,Magnesium Glycinate,Tata 1mg
8906095290277,Kayi Kodubale,Adukale Sankethi
8908015676093,Golden sweet potato peri peri,TBH
0463045053255,,
4901265093676,,
8904293739956,Whole Wheat Bread,Delish
8909081011177,Low Calorie Cranberry Juice,B Natural
8901571003266,ENO Fruit Salt,
8901748000043,RUCHI Turmeric Powder,Ruchi
8906009536590,Blueberry blast,Ritebite
7622202329630,Brownie,"Cadbury, Mondelēz International"
8906010501242,wheelos masala flavour,BALAJI WAFERS
8906010505219,Tomato Twist,
8906020582019,Protein Rich Paratha,ID
8906144490467,French Vanilla Arabica Coffee,Sleepy Owl
8904491700093,Millet Cookies (Chocolate),Tummy Friendly
8904083533856,Organic Chekodi,24 Mantra Organic
8904274100140,Boondi,Charbhuja namkeen
8906001385752,Cremica,
8901548310106,D lite vanilq,
4906409077635,,
8901042955117,Tomato Pickle,
8901063028258,Nice time,
8901719137846,Parle milano vanilla,
8901719136757,Parle hide seek finest choco,
5059883483894,Clear Watermelon Daquiri,Myprotein
8906096323288,Tasty nuts,
8909340000393,Plant Protein Indonesian Cacao,Cosmix
8901552023610,Mini tandoori paneer samosa,Ashoka
8901399079702,,
8908016538185,POP,Archi
8906098670083,INDIAN MASALA -POPCORN-,Ultra pop
8906174460225,GHEESE GARIC FLAVOURED POPCORN,Ultra pop
8901117289239,Cofsils Cough Drops,Cofsils
8901030978623,lakme,lakme
8901888006004,REAL BURRST POMEGRANATE,real
8901888006011,REAL BURRST MIXED FRUIT,real
8901246003386,,
8901396602071,Dettol,
8906032152545,Sleepy Tea,Luxmi Estates
8901542001666,Glucon - D,Zydus
8906157630171,Jaggery,Sunpure
8901648921424,Live Lite Low Fat Milk,Mother Dairy
8908016793904,,
4906414491334,,
8901448904054,ويفى بريك,
8902710135251,,
8903023007709,more chironji,
8901725003838,Mom Magic,Sunfest
8908022604133,Berry basil kombucha,Hrx
0001228858831,,
6942836721428,Hersheys Strawberries,Hershey's
8901725016272,Dark Fantasy Bourbon,Sunfest
8906033743803,Mcvities Bourboan,Mcvities
8906115100463,,
18587388,,
8906005911131,,
8904132976436,Rasklk,
8904004405118,,
8904132918207,,
8901440218494,ايستي قوه شاي اسود,
0748927066715,Mass gainer,ON
8901393019506,Gummy Tubes,Chupa Chups
8901777486085,Schezwan Fried Rice,Vadilal
8906199680257,Whey Protein Isolate (Chocolate),The Func Lab
8906016350011,Samrat MP Chakki Atta 10 Kg,
8901207027536,Pomegranate Fruit Juice Nectar,
8901088203630,parachut,Unknown Brand
8906131681557,Oats jumbo rolled,Slurrp farm
8904440924068,بهارت دجاج مقلي,
8901440221715,بهارت مشكل,
8901004401102,بهارت بريالي,
8901440209768,مسحوق الفلفل الاسود,
8906168740630,Amla Juice,Baidyanath
8901052008889,Green tea Beauty care,
0813210000018,Basa Fish,IFB
8906182620406,Rice Paper,Master Chow
8902710500509,Baggry’s No Added Sugar muesli,Baggrys
0080404104383,Nava Oil Spray,Indic Wisdom
5059883500720,Hyrox-The ElectroPower (Pina Colada),MyProtein
5059883483900,Clear Whey Mocktail - Aam Panna Margarita,MyProtein
8904155712837,Boroflex,Zuventus
6292014103691,hb,
8908000870994,,
8901786122004,Kitchen King Masala,Everest
8906011701214,Baking powder,Frolic
8901786030163,Pani Puri Masala,Everest
8906066206184,Pizza Oregano,Keya
8901786080120,Sambar Masala,Everest
8908004271575,Kala masala,Nasale
8904124801180,Jhanjhanit Thecha,Raj
8904327600818,Peanut Butter,My Fitness
8901972058094,,
8904055907371,Marinated Boneless Chiken Tandoori Tikka,Meatzzaa
8906000612590,Air Fryer French Fries,McCain
0982233146802,,
8906078181455,dnv masturd kasundi,
4060064729206,jk urad bori,
8906001140764,,
8908024977655,Creatine Monohydrate,Superyou Pro
8902901222678,Good life Fennel Big,Good life
8906115425610,Crunchy Coin Nippattu,WellBe
7622202846939,,
8906080232756,PURE GHEE KHAKHRA,Nasto
8904355407762,Arabian Dates,Apollo Life
8906210070111,Nutritional Information,
8901552005067,Pav Bhaji,
8904083512059,Brown sonamosari rice,
17636546,lays,
8903363004727,,
8904004407617,Taka-tak,Haldiram's
8901764042904,Thumsup,Coca-Cola
15078468,,
8902080002269,,
8901037255031,Cardamom Chai Instant Tea Premix,Girnar
8909106040977,Bru Cold Coffee Classic,Bru
8904084900398,Fish Fingers,Tilapia
9900194395641,,
8939122244554,Whey Protein Iso Boost 27g,Naturaltein
8906074081131,Vathakuzhambu,Aswins Sweets & Snacks
8906074082923,Pirandai Thokku,Aswins Sweets & Snacks
8901063370135,Britannia Good Day butter,
8901063029439,Jim jam family pack,
0941293040000,Vita mari gold,
3948063014459,Vita mari gold,
8901063093720,Good Day cashew cookies,
8901063094291,Good Day Pista Badam Cookies,Unknown Brand
3948063370098,Good day Buttar jeera,
8901063367357,Gol maal 50-50,
8908005469544,Honey Ginger Tube,Honey Twigs
8906095125548,Wonderland Mamra Badam 5A 500gm,
3948063160453,Pure magic chocolush rs 170,
8901063142886,Nutri choie oats and milk,
3948063093638,Good day CASHEW COOKIES,
8901063369061,50-50 caramel Dipped,Britannia
8900063369064,50-50 cheeze Dipped,
8901063018389,Time pass classic sslted,
3948063367319,Maska Chaska,Britannia
3948063029422,Jim jam,Britannia
8901063033955,Treat orange creme,
8901063160460,Pure magic rs 40,
8901063368552,Marble cake choco vanila rs 30,
3948063368736,Roll oyei triple choco cake,Britannia
4901230338306,Gobbless Shruti fun 15,
8908020463749,Potato Chips,Crax Zero
8912663032446,Treat Cocoa creamr rs 30,
8901393027099,Chupachups sour belt cola,
8901764092107,Maaza 1.5L,
8901719127595,Coconut crunchy cookie  400gm rs 55,
8901719139147,20-20 Butter cookis 150gm rs 30,
8901719133756,Hide & seek 75gm rs 35,
3948719135521,Parle Mari Rs10,
4000577130014,Happy Happy rs 10,
8901719136665,Parle - Jam in rs 10,
8906091682793,Coffee Fine Milk Chocolate,Paul And Mike
8904405801946,,
8901748003372,RUCHI Anashfool gota,Ruchi
8906142017482,Ragi Flour,
8906194230471,sesame oil,
8906194230891,soya chunks,
8906199680554,Chocolate Protein Powder,The Func Lab
8901748003327,Ruchi Dalchinigota,Ruchi
8906009520087,Light coconut milk,
8906620440351,Atkins,
3948071702744,,
8908005543459,Veg Omega,Nutricharge
8901148240896,,
8904067704944,Kaju Badam Lachha,Jabsons
8904422700284,Patanjali Alovera juice 1L,
8904064627192,Sel gemme,
8906030680132,Guru ji mixture,
8901748003389,RUCHI ELAICHI,Ruchi
8904063203342,Ratlami mixture,Haldiram's
0690225300520,Jeera Rice,India Gate
8901721000329,Khasta crispy masti,
8906002081615,Biriyani Masala,Sakthi
8906000610169,Fries,
8901552011587,Kashmiri Dum Aloo,Ashoka
8906116953822,Multivitamins,"TRUEBASICS,HEALTHKART"
8906067029898,Omega 3 Fish Oil,"HEALTHKART,TRUEBASICS"
8908020463244,crax crunchy pipes,
8908013326440,Black Salted Almonds,TopNut
8906167860056,Janatha peda,
8903174000277,Trauben Mix,Edeka
8906112662155,Nuts & Berries Muesli,True Elements
8904043907659,TATA,
8904092499419,Multigrain Bread,Kabhi B
8904258703831,Refreshers Cranberry,Raw Pressery
8906029141347,Rose Sarbath,Mambalam Iyers
8906029141330,Nannari Sarbath,Mambalam Iyers
8901748000166,Ruchi Coriander,Ruchi
8906075002234,Green Masala (Khari Surti Pastry Puff),
8909081001550,Sunfeast Farmlite Digestive High Fibre,ITC
8904011301564,,
2000000047474,,
8904011301595,Green Magic Standardised Milk,Aavin
8904246910487,,
8906112662995,,
8902756301795,Yummiez Green Peas,Godrej
8906065166052,Frozen Sweet Corn,"Farmland, ITC"
8904150206720,Prunes Dried & Pitted,Nutty Gritties
8906070001133,Gravitaos Mysore pak 100gm,
8909081008184,Sunfeast mom's magic 544gm,
8909081003851,Dark Fantasy sandwich cream choco cream,
3948725016265,Dark Fantasy burbank rs 10,
3946081001185,Bounce Orange cream,
8909081012211,Bonese elachi  cream  rs 5,
8909081013539,Mom's magic Rs 10,
7622202819780,Bournvita biscuit,
8901248428439,smart&handsome,
8909081003387,,
8941930000499,Nark sweet corn vegetable soup,
8906037152373,Krishna Thyro Balance Juice,Krishnas Herbal & Ayurveda
0412100030809,Nark Chilli gravy mix,
8901200200196,parachute damage repair hair cream,
8901399603006,chandrika gel bar shoap,
8901058016178,Reach tomato ketchup,
0224329002938,Maheshwari Imli sauce,
4901450000649,Maggi 56,
3948058009705,Aata noodles 4 pack,
2000000064216,Coorg Bee Honey,Coorg
20444976,,Unknown Brand
2248989812261,,
8902433040207,Boomer Bubble Gum,Wrigley's
8906021061841,,
26003955,Bière d'Abbaye,Abbaye de Crespin
8903553821370,Green chilli sauce,
8909106030169,Rosted garlic,
3944553838376,Soya sauce,
4901035644138,Harish Sesh,
4906469400657,Vibha Sirsa Chilli,
8906084691399,Dhoda,
8901030926518,Kisan sweet and spicy,
8908003634012,Ganda phenyl,
8909316000778,Pink Salt Makhana,Yumigoes
8906069026826,Veeba mayonnaise,
8906069402392,Veeba caramel,
0748927065763,,
8904206004034,Organic Alma Powder,Avila
8906069407779,Veeba sandeich spread,
8904213901838,,
8906069403504,Wok tok Schezwan,
2948615970340,Chings chicken masala,
8906033530038,Snapin mixed herbs,
8906172784064,Berried in bliss overnight oats,True elements
8904083323181,Blueberry Skyr,Milky mist
4901967044839,Malas mixed fruut jam,
3948725135218,EP pasta trust,
8909106033023,Brook Bond Taj Mahal,
8901052005208,Tata Tea premium Desh Ki Chai,
8901747002406,Near by expiry,
0721688884330,Beet root chips,Evolve
5400141102864,,Unknown Brand
8906028580451,,
8901058016789,Nescafe classic,Nescafe
8901030962233,Lipton green tea clear and light,Lipton
8906019080052,Chicken 65 Seasoning,Ustad Banne Nawab’s
3047786071005,Pav bhaji masala,Everest
8901786280254,Kasuri methi,Everest
8901595972258,Ching's Secret Hakka Noodles Chowmein Masala,
4906407246897,,
8901662036722,Kasoori methi,Suhana
3948786170500,Tandoori chicken masala,Everest
8901786581009,Kanda lasun masala,Everest
8906164157951,Pavbhaji masala,Suruchi
8906164157821,Paneer masala,Suruchi
8901052034260,Agni strong Dust Tea,Tata Tea
3948662022510,Chole masala,
8901030882562,Red Label Natural care,Brooke Bond
3948662028161,Chiken masala,Suhana
8901662017516,Kasoori methi,
8901030823886,Brooke Bond taaza masala Chaska Elaichi,Brooke Bond
8901058009231,,Maggi
8904041502740,Kachchi Dabeli masala,
8901052034369,Tata Agni 250 GM,
8904067709192,Till laddu,
8901725107741,Moms Magic,Sunfeast
8901662024590,Kashmiri dam aalu mix,
8906077361957,Phool Makhana (Popped Lotus Seeds),Jaimin
8901512562203,8901512562203,Unknown Brand
8906081380036,,
8906081380012,,
8901207025389,Honey,Dabur
8906134671562,ajmi vinegar,ajmi
8901248303613,navratilova goldoil,
8901248303101,Navaratna extra cool,
8901248303651,Navratna zaith zaitoon cool oil300ml,
8901747006459,Mili elaichiti Tea,"Wagh Bakri,Mili"
8901747005124,elaichi chai,Navchetan
8901095001168,Society masala flavour tea,Society
8909106045439,Bru Instant coffee,Bru
19091068,Lipton green tea lemon Ginger,Lipton
8909106001688,Lipton green tea Raspberry mint,Lipton
8901058900361,Munch Nuts,Nestlé
8906010505325,Ratlami sev,
8901120143221,Sugar free natura,Sugar Free
8901052010295,salt,tata
8901052087792,Tetley green tea,Tetley
8906005622266,pepper powder,mayil
8901037234234,Girnar chai masala,Girnar
8901052030361,Tata Tea premium Desh Ki Chai,Tata Tea
8906014906128,,
8908013809097,lamp oil,pooja gold
8904093609084,mustard oil,tony delight
8901063371064,,
8908015165023,Bocconcini,Cremetalia
8904083305057,Probiotic Curd,Milky Mist
7622202329173,,
8907316012067,Butter Chicken Cooking Sauce,Mother’s Recipe
8906164161477,Chupeta Messi,
8906164163068,Paleta Chile,
8908014903954,Sorpresa DinoGummy,
8906164162337,Paleta Lápiz,
8906164164591,Chupeta Soccer Pito,
8906164162962,Chupeta Dientes,
8906164164720,Chupeta Pistolita,
8906039322118,Choco Kulfi,
8906091680508,Butter chicken gravy mix,
8906184752556,BonTon,
8906121070590,Caramelo Nira,
8906121070255,Caramelo Nira,
8906121070743,Caramelo Nira,
5056307363268,Cookies & Cream Protein Powder,Myprotein
8901764012990,,
8901725112202,Fantastik Chico Bar XL,Candyman
3018764061257,Diet coke,Unknown Brand
8909340000362,no-nonsense plant protein,COSMIX
8906006170308,Manchurian Puffs,O'yes
8908019040203,Clear Whey Protein,Protyze
4901793763720,,
8906049973140,Salil Sudha,Comfed
8906192033173,Aparshree Sweet Jelly Hearts Candy,Aparshree
8904057300101,Ice Cream Donut,Arun Icecreams
8906066200069,Veg Manchurian masala,Keya
5000328078489,Bangers & Mash Crisps,Walkers
3218430900105,knorr hong kong manchow soup,
8901030916182,Taaza,Brooke Bond
4901034823879,Taaza Masala chaska Elaichi,Brooke Bond
8901058013016,Nescafe sunrise,Nescafe
8901037255116,Girnar 3 in 1 instant coffee premix,Girnar
8903553645617,Rambandhu mix Achar,
0094495530906,,
8908012207078,Kedkar mix lonche,
0948450207115,Sarkar lemon pickle,
0946590331523,Yojak mango pickle,
8901722001219,Safal lime pickle,Safal
8906033590155,Mango pickle Suruchi,
8908012207108,Kelkar lime pickle,
0009553600293,Rambhanu mango pickle,
8906010368722,Townbus masala peanut,Unknown Brand
8902901224641,Good life Masoor whole 500g,Unknown Brand
8903553646461,Ram Bandhu mix pickl,
8902901033557,Good life Chana brown big 500g,Unknown Brand
8901302097151,Angizaar _H,
8901302100608,Hipril A,
8906173701442,clear protein,bigmuscles
8901111008058,Dospin A 75,
8906090576208,,
8901111050705,Clotrap 75,
0006956009999,riso e cocco,Pam
4906407051262,Ram bandu mango pickle rs 35,
9049437050111,,
8903664007625,air karpure,
8906033592050,,
8906001051411,Mother lame Chilli pickle,
8901262070843,Tropical Orange,Amul
8906054210438,Methi bhakhri,Shantag
8906019770625,,
0276881051244,Mother sweet lime pickle,
8906001051121,Gujarati Choondo pickle,
8904041500920,Mirchi lonche,K-Pra Foods
8906027036034,Sawai Singhdana chutney,Unknown Brand
8906027036041,Sawai lahsun chutney,Unknown Brand
0944401130303,garlic chutney,K-Pra Foods
0694642218246,Bedekar karada chatni,
0694642604247,Bedekar Singh Groundnut chutney,Bedekar
7622202847653,Milkinis,Cadbury
0089094026448,Creatine Monohydrate,Isopure
9556032232939,Fruit & nut,SAPPHIRE
8906112996090,Protein Soya sticks,Protein Chef
8901552012560,Mango Pickle Hot,Ashoka
8901047610684,,
8906117403333,Hazelnut Spread,Butternut Co
89080504,Caramel Latte,Nescafe
8906045141482,Pure Soy Protein Isolate,Nutrabay
8906089490560,Raj Farali Tikha Chevda,
8908017808102,"Sel, noir",
8901030900440,Dove dryness care body wash,
7622202850844,,
8901177800238,ring guard,
8904135688879,Ashwagandha Tablet,Baidyanath
9556032232915,Hazelnut ♥️,SAPPHIRE
9556032027832,Almonds,SAPPHIRE
8906176680621,,
5010338101374,Whole Wheat Noodles,Blue Dragon
8906082370104,NIC Tender Coconut,NIC
8906120016520,Water,1947
8901399004063,,
6009188004828,Kitkat chunky white,Nestle
8908010196008,Gangotri khakhra masala,
9462132716128,Snac tac moong dal 150,
8904018300164,medmix,
8906095640003,Mango Fruit Pulp,Murohi
8906135071460,,
8904018301680,medmix,
7904019302878,medmix,
8850389106914,Mogu mogu STWB 1L,
8902653216802,,
8906044996045,Aio guava.,
8906044996052,Aio litchi,
8907892000755,Kab jackpot Chicken Schezwan Ramen Noodlrs,Kab
8906002130351,Upma rava,udhaiyam
7622202324925,Dairy Milk Bites,Cadbury
0195044497630,,
8906079010273,,
0027440233300,Iyers plain papad 200 g,
8908000233294,Iyers plain papad 180,
8908000233126,Iyers colour/white finger papad,
8908024340220,,
0908005079521,Tutti Frutti Muffins,
9687925121228,AASHIRBAAD SHARVATI AATA 5 KG,
5040006109418,Nutrageous,Reese's
8904145912063,Ensure,
8901414040465,Bean Laddu,Bikano
8901696000126,Basmati Rice,Kitchen King
8906068767287,,
8901552006224,Navratan Korma,Ashoka
8906081381675,Janthikalu,Telugu Foods
8902761201042,Ambika Premium White 🍚,Ambika
8901014012718,Chicken Cup Noodle,Cup Noodles
8908027282237,ANIGRO,NSK
8903174000406,Weintrauben Mix,Saboro
8902901172010,Guntur Chilli Whole with Stem,Unknown Brand
8902269023672,FERCEE RED,Unknown Brand
8908020220526,U,
12900107,,
4911264371057,Bicuit,fssai
8906112990449,Keto Murukku,Lo Foods
8904417311587,Expiry date,
8906076650106,immunity booster refreshing orange drink,Riemann Energy
8902080364046,Mountain dew,
01489013,Jivo groundnut oil,
41489013,jivo groundnut oil,jivo
8906133403720,,
8904067709482,Jabsons cocktail Nuts,Unknown Brand
8902710205220,Corn flakes+,Bagrry’s
8908002356113,Red cow dahi,
0009767701697,Shampoo,
8901198117896,biok,nio
8904037248652,soap,
8908001397193,Paneer Cubes,Farm Fresh
8906103400100,Choco Land,
8908000861725,Gopal Nadiyadi mix,Gopal
8906078724379,Gopal Rajasthani Bhujia sev,gopal
8908000861695,Gopal Chana jor,Gopal
8908020463930,Biggies Chilli Cheese,Crax
16481304202604012027,,
8908014603151,Crispy Fried Onion,Onion Dehydration
8908000029354,Bhagirathi bhajni,
8906021122665,Health Mix,Aachi
8905176343314,,
0846203002799,,
8906019560295,Nankhatai,
8906019561940,Golden Chevda,
8904406255397,Garlic Mamara,B-like
8901063367265,classic sweet salty,snacks
8909340000263,No nonsense plant protein unflavored,Cosmix
8948115425221,crunchy khara ompudi,wellbe
8901071705349,Hot Chocolate,Hershey’s
8908001954082,Khara Groundnuts,Unknown Brand
8901571011070,Sensodyne,
8908024977631,Superyou Pro Fermented Yeast Protein,Superyou
0804410415009,Kitkat chunky peanut butter,Nestle
8906016461687,Chips,Hiking Bakery
8906020491434,Nutty Bites,LAL
8909081013744,Sunfeast Mango Smoothie with Chunks,
8908024057081,Peanut Chocolate Ladoos,Eat Better Co
89091111,Protein sppead,
8906134671456,,
8901888090348,Real Orange 1ltr,Unknown Brand
8902901222272,Good life turmeric power,good life
8906131684770,Yeast Protein - Coffee Hazelnut,Mille
8904004419511,South Mixture,Haldiram’s
8908018864138,Soya chunks,New mahesh
8906076132398,Coconut Oats Cookies,Bakers Dozen
8908024408081,Doxt sl,sun
0000650040239,Olive Focaccia Bread,L'Exclusif
8906213780260,Roasted Basil Lavash,Damaii
8903081301290,Protein Chips Black Truffle,Chase Protein
8908000106086,Tomato Ketchup,Splitz
8908003249155,Aged Cheddar Cheese,Akshayakalpa
8906000593592,"Basmati Rice, Uncooked",Rozaana
